time (S),CH0 Horizonal angles,CH0 Vertical angles,CH1 Horizonal angles,CH1 Vertical angles,CH2 Horizonal angles,CH2 Vertical angles,CH3 Horizonal angles,CH3 Vertical angles
0.060066019,-54.03798262,3.454181924,-53.4910597,4.522980943,-52.94252044,5.591368335,-52.39197507,6.659244622
0.060069903,-53.8654534,3.423479835,-53.32014852,4.493091109,-52.77324156,5.562295877,-52.22434341,6.630995194
0.060073786,-53.6928806,3.392867989,-53.14919518,4.463289412,-52.60392188,5.533309405,-52.05667225,6.602829556
0.06007767,-53.52026433,3.362346482,-52.97819978,4.433575944,-52.4345615,5.504409008,-51.88896169,6.574747795
0.060081553,-53.34760467,3.331915414,-52.80716243,4.403950801,-52.26516051,5.475594777,-51.72121182,6.546749996
0.060085437,-53.17490174,3.301574884,-52.63608321,4.374414076,-52.09571903,5.446866802,-51.55342274,6.518836244
0.06008932,-53.00215562,3.27132499,-52.46496224,4.344965863,-51.92623713,5.418225171,-51.38559455,6.491006625
0.060093204,-52.82936643,3.241165831,-52.2937996,4.315606257,-51.75671493,5.389669973,-51.21772734,6.463261224
0.060097087,-52.65653425,3.211097504,-52.12259541,4.286335349,-51.58715253,5.361201299,-51.04982123,6.435600126
0.060100971,-52.48365919,3.181120107,-51.95134975,4.257153234,-51.41755002,5.332819237,-50.8818763,6.408023415
0.060104854,-52.31074135,3.151233738,-51.78006274,4.228060005,-51.2479075,5.304523875,-50.71389265,6.380531177
0.060108738,-52.13778084,3.121438495,-51.60873446,4.199055755,-51.07822508,5.276315303,-50.54587039,6.353123495
0.060112621,-51.96477775,3.091734475,-51.43736503,4.170140576,-50.90850285,5.248193608,-50.37780962,6.325800454
0.060116505,-51.79173218,3.062121774,-51.26595454,4.141314562,-50.73874092,5.22015888,-50.20971044,6.298562139
0.060120388,-51.61864424,3.032600491,-51.0945031,4.112577804,-50.56893939,5.192211205,-50.04157294,6.271408631
0.060124272,-51.44551403,3.003170721,-50.9230108,4.083930395,-50.39909835,5.164350673,-49.87339723,6.244340017
0.060128155,-51.27234166,2.973832562,-50.75147776,4.055372426,-50.22921792,5.136577369,-49.70518341,6.217356378
0.060132039,-51.09912722,2.94458611,-50.57990407,4.02690399,-50.05929818,5.108891383,-49.53693158,6.190457799
0.060135922,-50.92587082,2.915431461,-50.40828983,3.998525179,-49.88933926,5.081292802,-49.36864184,6.163644362
0.060139806,-50.75257257,2.88636871,-50.23663516,3.970236083,-49.71934124,5.053781711,-49.20031429,6.136916151
0.060143689,-50.57923257,2.857397955,-50.06494015,3.942036795,-49.54930423,5.0263582,-49.03194905,6.110273248
0.060147573,-50.40585092,2.82851929,-49.8932049,3.913927404,-49.37922834,4.999022353,-48.8635462,6.083715736
0.060151456,-50.23242773,2.799732811,-49.72142953,3.885908003,-49.20911366,4.971774258,-48.69510585,6.057243697
0.06015534,-50.0589631,2.771038614,-49.54961413,3.857978681,-49.03896031,4.944614001,-48.52662811,6.030857214
0.060159223,-49.88545714,2.742436792,-49.37775882,3.83013953,-48.86876838,4.917541668,-48.35811307,6.004556369
0.060163107,-49.71190996,2.713927442,-49.20586369,3.802390639,-48.69853798,4.890557346,-48.18956085,5.978341242
0.06016699,-49.53832167,2.685510657,-49.03392886,3.774732099,-48.52826922,4.86366112,-48.02097154,5.952211917
0.060170874,-49.36469236,2.657186533,-48.86195443,3.747163999,-48.3579622,4.836853075,-47.85234525,5.926168475
0.060174757,-49.19102215,2.628955163,-48.6899405,3.71968643,-48.18761703,4.810133297,-47.68368209,5.900210996
0.060178641,-49.01731115,2.600816641,-48.51788718,3.692299481,-48.0172338,4.783501872,-47.51498215,5.874339562
0.060182524,-48.84355946,2.572771062,-48.34579458,3.66500324,-47.84681264,4.756958883,-47.34624555,5.848554254
0.060186408,-48.66976719,2.544818519,-48.17366281,3.637797798,-47.67635363,4.730504417,-47.17747238,5.822855153
0.060190291,-48.49593446,2.516959105,-48.00149197,3.610683243,-47.5058569,4.704138558,-47.00866276,5.797242338
0.060194175,-48.32206136,2.489192913,-47.82928218,3.583659664,-47.33532254,4.677861389,-46.83981678,5.771715891
0.060198058,-48.14814801,2.461520037,-47.65703353,3.55672715,-47.16475067,4.651672996,-46.67093456,5.746275891
0.060201942,-47.97419452,2.43394057,-47.48474614,3.529885788,-46.99414139,4.625573462,-46.5020162,5.720922419
0.060205825,-47.800201,2.406454603,-47.31242012,3.503135667,-46.82349481,4.599562871,-46.33306181,5.695655554
0.060209709,-47.62616755,2.37906223,-47.14005558,3.476476874,-46.65281103,4.573641306,-46.16407149,5.670475375
0.060213592,-47.4520943,2.351763542,-46.96765263,3.449909498,-46.48209017,4.547808852,-45.99504535,5.645381962
0.060217476,-47.27798135,2.324558632,-46.79521137,3.423433625,-46.31133233,4.522065591,-45.8259835,5.620375394
0.060221359,-47.10382881,2.29744759,-46.62273191,3.397049344,-46.14053763,4.496411606,-45.65688605,5.59545575
0.060225243,-46.9296368,2.270430509,-46.45021438,3.37075674,-45.96970617,4.47084698,-45.48775309,5.570623109
0.060229126,-46.75540543,2.24350748,-46.27765887,3.344555902,-45.79883805,4.445371796,-45.31858475,5.545877548
0.06023301,-46.5811348,2.216678594,-46.10506551,3.318446915,-45.6279334,4.419986135,-45.14938113,5.521219147
0.060236893,-46.40682504,2.189943942,-45.93243439,3.292429865,-45.45699232,4.39469008,-44.98014233,5.496647984
0.060240777,-46.23247626,2.163303614,-45.75976564,3.26650484,-45.28601492,4.369483714,-44.81086847,5.472164136
0.06024466,-46.05808856,2.136757701,-45.58705936,3.240671924,-45.11500132,4.344367117,-44.64155966,5.447767681
0.060248544,-45.88366207,2.110306293,-45.41431567,3.214931204,-44.94395161,4.319340371,-44.472216,5.423458696
0.060252427,-45.7091969,2.08394948,-45.24153468,3.189282765,-44.77286592,4.294403557,-44.3028376,5.399237259
0.060256311,-45.53469316,2.057687351,-45.0687165,3.163726693,-44.60174436,4.269556757,-44.13342458,5.375103447
0.060260194,-45.36015097,2.031519996,-44.89586125,3.138263072,-44.43058703,4.244800051,-43.96397704,5.351057337
0.060264078,-45.18557045,2.005447505,-44.72296904,3.112891987,-44.25939405,4.22013352,-43.7944951,5.327099005
0.060267961,-45.0109517,1.979469966,-44.55003998,3.087613524,-44.08816553,4.195557245,-43.62497885,5.303228527
0.060271845,-44.83629486,1.953587468,-44.3770742,3.062427765,-43.91690158,4.171071305,-43.45542843,5.27944598
0.060275728,-44.66160002,1.9278001,-44.20407179,3.037334796,-43.74560232,4.14667578,-43.28584393,5.25575144
0.060279612,-44.48686732,1.902107949,-44.03103289,3.012334701,-43.57426786,4.122370751,-43.11622547,5.232144983
0.060283495,-44.31209686,1.876511105,-43.8579576,2.987427562,-43.40289832,4.098156296,-42.94657315,5.208626684
0.060287379,-44.13728877,1.851009655,-43.68484604,2.962613465,-43.2314938,4.074032495,-42.7768871,5.185196618
0.060291262,-43.96244316,1.825603686,-43.51169833,2.93789249,-43.06005442,4.049999428,-42.60716742,5.16185486
0.060295146,-43.78756015,1.800293286,-43.33851458,2.913264723,-42.8885803,4.026057172,-42.43741423,5.138601487
0.060299029,-43.61263986,1.775078543,-43.16529491,2.888730245,-42.71707155,4.002205807,-42.26762763,5.115436571
0.060302913,-43.43768241,1.749959542,-42.99203943,2.86428914,-42.54552828,3.978445411,-42.09780774,5.092360187
0.060306796,-43.26268792,1.72493637,-42.81874827,2.839941488,-42.37395062,3.954776062,-41.92795468,5.069372411
0.06031068,-43.08765651,1.700009115,-42.64542154,2.815687374,-42.20233866,3.931197838,-41.75806856,5.046473315
0.060314563,-42.9125883,1.675177862,-42.47205936,2.791526877,-42.03069255,3.907710817,-41.58814948,5.023662974
0.060318447,-42.7374834,1.650442696,-42.29866184,2.76746008,-41.85901237,3.884315076,-41.41819757,5.000941461
0.06032233,-42.56234195,1.625803705,-42.12522911,2.743487065,-41.68729826,3.861010693,-41.24821294,4.978308849
0.060326214,-42.38716406,1.601260972,-41.95176129,2.719607911,-41.51555034,3.837797744,-41.0781957,4.955765211
0.060330097,-42.21194985,1.576814584,-41.77825849,2.695822701,-41.34376871,3.814676306,-40.90814597,4.933310621
0.060333981,-42.03669944,1.552464625,-41.60472083,2.672131515,-41.17195349,3.791646455,-40.73806387,4.910945152
0.060337864,-41.86141296,1.52821118,-41.43114844,2.648534432,-41.00010481,3.768708269,-40.5679495,4.888668874
